"로봇청소기를 구매하고자 고민하시는분에게>>
처음 로봇청소기를 써보는 1인으로서 추천할수 있는 제품입니다. 
hoxy나 고가의 유명브랜드와 비교를 한다면
제 입장에선 비교불가이구요.

기존의 다이슨무선청소기랑 휴스톤 물걸레 청소기를 
사용하고 있는데 요즘같이 미세먼지랑 황사가 심할때는 
이걸로 한번씩하는것도 힘에 부치더라구요.

그래서 생각한게 좀 더 서브할수 있는 걸 생각하다가 
로봇청소기를 검색하다가 후기가 좋길래 결심을 하고 
로켓배송 결제했습니다.

바로 다음날 새벽에 왔구요. 디자인도 생각한대로 마음에 들었고 무게도 적당하고 바로 작동해보려고 하니 처음에는 완충하고 하라고 해서 완충될때까지 기다리다가 작동시켰습니다.  

왜캐 열심히 야무지게 요리조리 열일을 하는지 
기특하더라니까요. 침대밑에도 쏙쏙 들어가서 잘다니고 
한참을 아주 한~참을 돌아다니다가 밧데리가 한칸 깜박일때 지가 알아서 충전기(홈)로 도킹합니다.

단, 청소 시킬때 해야할일은 걸리적거리는것들은 미리 치워주는것이 좋습니다. 예를 들면 화장실 발판이라던가 약간 
울퉁불퉁한 턱이 있는 화장실문, 다용도실문은 닫아주는게 좋습니다. (낙하감지를 못하는게 아니고 계단식의 문지방모양의 턱은 뒤로 빽을 못하더라구요)

이 가격에 이정도 제품이라면 훌륭한 청소 파트너라고 생각합니다.",1
"배송빠르고요 집이매일청소기돌리기엔좀작은듯 혼자매일
쓸고닦기엔 버겁고큰집이랍니다ㅎㅎ
큰맘먹고 로봇청소기를며칠고심하며보다가후기도넘좋고 해서구매결정!!
배송받고박스를연순간와~~~~!!!ㅎㅎㅎ
색상이너무이뻐서기분이좋더군요 배송또한어찌나안전하게
박스안에또본박스를넣어 보내서 던져도파손되지않게너무안전하게배송되었더라구요
감사드립니다^^*
우선기계치라 어쩌지하는맘에 심난해서 신랑오면해달라할까하다 빨리쓰고싶은맘에 꺼내서대충눈치로마춰받는데와~~~이렇게쉬울수가 그냥끼우고 충전하니되드라고요 그러고박스정리하니 밑에설명서가있드라고요ㅋㅋㅋ
근데조립도아닐만큽쉽습니다 제가할정도면 충전하고 삼일째10분정도씩쓰는데보고만있어도 신기하고즐겁네요
가격대비 이렇게좋을수가요 대만족입니다 일반청소기에 비하면 소음도 거의  없다고  봐야죠
흡입력도좋고 알아서침대쇼파밑까지들서가니까 통에먼지가한가득 그리고물걸레로닦아주니 신기할따름ㅎㅎㅎ
보고만있어도너무좋아요 주부라그런가요즘 갱년기라청소한번하고나면열이나서 부채질하는것도괜한스트레스였는데기분좋습니다
흡입력도좋고 엉키는전선만좀피하면 신기하게잘빠져나오고요 동생네보니까비싼거던데소음도크고 문이나벽에부딪칠때쿵소리가크드라구요 근데이건 부딪치기전에살짝감지하는지꺽드라구요 부딪치기도하는데 쿵소리도안나구요 신기신기그자체에요
가격때문에고민하셨다면강추드려요ㅎㅎ
충전하루만해도 며칠은쓰겠어요
《《《《《●●몇달써본 솔직후기●●》》》》》
♧♧♧♧♧♧♧♧♧♧♧♧♧♧♧♧♧♧

●●너무 너무 구매잘 한것같아요....
충전하면 온종일 신경안써도 구석구석 들어가서 뭉치먼지가 생길틈이 없어요..
신통하게도 보이지않는 바닥 단먼지들 깨끗깨끗 기특한아이템이에요ㅎㅎ
물걸레로 바꿔서 한번더 구석구석...,.
너무 편하고 소음도적고 잊고 낮잠도자봤어요..ㅎㅎ
고마운 이쁜청소기 후회업흘거에요 
오래 큰고장없이 잘쓸거같습니다.
완전 착하고 이쁜 귀요미우리집  이쁜이아이템입니다.
가격대비 너무잘샀습니다.
강추강추!!!!
대만족굿이에요ㅎㅎㅎ

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
"배송/포장 :
큰박스 속에 전용박스가 있는 이중포장에 계란판 같은 충격흡수재 가 들어있어요
청소기 본체와 설명서에 맞게 칸이 나눠져 있기때문에 들고 이동해도 안정감 있어요^^

구성 : 
본체, 리모컨, 설명서, 건전지, 어댑터, 사이드브러쉬, 물걸레 패드, 물걸레용 탱크, 흡입탱크, 청소솔 등 다양한 구성이에요~

소음 :
어댑터와 충전기를 연결해서 12시간 정도 충전했구요
측면에 전원버튼을 누른뒤 재생버튼(?) 누르면 작동됩니다
시작할 때 움직일때도 소음 차이 없고 똑같아요
건물이 조용해서 그런지 제가 느끼기에 소음정도가 크다고 생각했어요
일반 청소기를 강으로 돌렸을 때 정도 소음입니다

장애물 인식 :
작은 턱을 잘 넘어가기도 하고 큰 냉장고에 부딪치는 등 복볼복이네요
의자다리에도 툭툭 부딪히고 어떤 때는 인식을 잘해서 피해가기도 해요
청소기 앞에 고무범퍼가 있어서 소음이 크지않고 작게 툭툭 소리 정도 나요 범퍼 역할을 제대로 하기 때문에 흠집걱정 없어요

장점 :
저희집 침대 높이가 많이 낮아요 약 11cm여서 밀대걸레들이 못들어가요
청소기로 겨우 청소하는 정도에요 이청소기는 낮은 가구 밑에도 잘 들어가기 때문에 구석구석 청소할 수 있어요

단점 :
현관부터 청소를 시작했구요 선같은 것들은 미리 다 치웠어요 그런데 현관매트가 두툼해서 그 위에 엉기더라고요
엉기지만 않는다면 매트위에서도 다니면서 먼지 잘 흡입하면서 다녀요

제일 큰 문제는 선이 바퀴에 엉킨다는 점이었어요
다 치웠다고 생각했는데 랜선이 걸려서 엉기더라고요
선종류는 반드시 치우셔야 할것 같아요

흡입력 :
먼지종류는 잘 흡입하고 지나치게 큰 휴지는 치웠어요
머리카락은 사이드브러쉬에서 돌돌말려 걸러주고요
고무브러쉬 자체가 생각보다 흡입력이 좋았어요
소리만큼 흡입력도 쎄고 만족스러웠어요!

세척   :
사이드브러쉬는 약간의 힘으로 분리되고 고무브러쉬 쪽에 노란색 커버(?) 부품 역시 분리됩니다
먼지통도 쓰레기통에서 바로 털어버리고 필터도 쉽게 분리해서 물세척할 수 있어요
세척이 필요한 부품들이 분리되어 깨끗하게 쓸 수 있어요

총평 :
사용전에는 리모컨 조작도 가능하고 물걸레 청소도 가능하다는 특징이 기대치가 높았어요 막상 사용해보니 청소기는 먼지때문에 쓰는건데 흡입력이 중요하더라고요
구성도 좋고 어느하나 빼놓지 않고 실속있게 챙길 수 있어 좋은제품입니다 *^^*

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
"너무 좋은데요~?

➖미니멀 라이프 하시는분들에게는 최적화된 기계입니다 물건이 많으면 다 어디 한쪽으로 치워줘야 하는데 그게 일이더라구요 발에 치일정도로 물건이 많은 집이면 그냥 청소기 돌리는게 더 나을지도..(?)

➖애벌 청소라고 할까요? 가구 밑에 있는 먼지들 한번 훑어주세요. 그런다음에는 계속 이놈 혼자 청소 할 수 있게 할 수 있습니다 (먼지가 많이 있으면 이놈이 먼지 엄청 뒤집어쓰고 오거든요. 그리고 있는지도 몰랐던 전화기 머리끈을 먹고 나와서는 에러 떠서 빼주었지요) 
*이런게 자꾸 청소를 길어지게 해요 고쳐주고 닦아주고..
그래서 한번 훑어 청소하면 그 뒤로는 편해요 

➖섹션을 나눠줍니다. 요즘은 문턱도 별로 없고 이놈도 웬만한 턱은 넘어다니기 때문에 문을 닫아 구역을 정해줘요(그래야 야무지게 청소한답니다. 열어두면 중구난방 난리,)
잔인하지만 방에 가둬두고 청소 시킵니다. 그럼 혼자 쓸고 닦고 하면서 침대밑으로 협탁 밑으로 다 해요 
저는 그때 설거지도 하고 화장실 청소도 해요
거실로 옮기고는 저는 일반 걸레로 먼지들 닦아주고 있으면 옆에서 이놈도 또 열일하죠

➖통은 두가지가 있는데 한가지는 먼지 청소만, 다른 하나는 걸레 끼워 먼지청소와 걸레질까지 같이 합니다 
한번 청소 해놓으니 걸레달린 통으로 하는게 편해요
(걸레는 총 두개들어있는데 두개 다 꺼내 쓰시는게 좋아요 
방 하나 하고나면 다른걸로 교체해서 빠르게~^^)

➖걸레통 빼서 걸레 분리하고 그 걸레로 청소기 들어서 밑판 닦아주고 그제서야 집에 보내줍니다 
근데 쫌 멍청한게..어떨땐 집을 잘 못찾아여 ;;
그래서 그냥 델따줘요..그게 정신건강에 좋더라구요


❗️전 이게 가장 맘에 드는 부분인데,
청소기에 모아진 먼지는 물로 씻어내고 걸레는 빨고나면 끝!청소기에 먼지가 방치되어 있지 않아서 너무너무 좋아요

기존엔 일렉 청소기 쓰고있었는데 그런 청소기는 힁 돌리고 나면 그냥 충전대에 꽂아버리잖아요 
전 청소기 청소에 대한 스트레스가 너무너무 심했어요 
그 안에서 막 벌레들 생길 것 같고..청소도 너무 복잡하고 
통 비우다가 내 호흡기로 먼지 다 들어올 것 같고..
저 지금 일렉이 처분하려고 밖에 내놨습니다 
굴러온 돌이 박힌돌 뺐네요 일렉이 있던 자리 딱 차지하고 있습니다 허허^^

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
"박스가 무거워서 청소기가 무거운 것은 아닐까 했는데
청소기 자체는 가볍네요
안전포장덕에 아무 이상없이 잘 받았어요

안에 구성을 보면 솔과 또 여분의 솔, 여분의 걸레(먼지가 잘 붙는 소재네요)와 충전기. 충전케이블. 물통(물걸레용)등이 들었어요

일단 디자인이 심플하고 깔끔하네요
가볍고...
조립하기도 어렵지 않았어요
설명서 없이 조립했습니다(그만큼 간단. 간편. 이지)

작동시켜보니 생각했던 것보다도 훨씬 스무스하고 조용하게 
움직이네요
구석구석 다니면서 장애물이나 물체가 있을 때는 피해다니면서
가구나 가전제품에 흠을 내는 것을 아닐까 걱정했는데
괜한 걱정이였습니다
아주 가볍게 닿으면서 물체를 인식해서 상처날 걱정은 없겠어요

무선청소기가 있지만 우리집엔 작고 귀여운 나이많은 얌전쟁이 할머니 강아지(제눈엔 강아지  ㅋ 나이는 할머니)있고 저는 비염환자라
요거 꼭 필요한 물건이다 싶었어요

작동시키고는 먼지통을 보았는데 와-! 나름 깔끔한 편인데 작은 먼지들이 통에 들어가 있고 필터에도 붙어 있더라구요

공기청정기도 돌리고 로봇청소기도 작동시키면 우리 강아지도 저도 더 쾌적한 공간에서 지낼 수 있을 거 같네요

암튼 기대이상입니다!!!!

——————————2020년 4월 현재
청소기 돌리기 귀찮아서 로봇청소기 사용하는데요
매일매일 청소하는데도 어디서 그렇게 먼지가 나오는지...
제 머리카락과 먼지들 발견하고 돌리면 너무 깨끗해져요
집에서의 편안한 시간을 더 많이 생기게해준 고마운 아이예요 :)

다만 턱이 높으면 걸려서 에러나고 멈춰요
저희 집은 베란다 창틀에 걸려서 늘 ㅋ

그래도 너무 편하고 좋아요 이쁜이!

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
로봇청소기 구매 고민이신분에게 추천할 만합니다.,1
깔끔하게 청소해주는 가격대비이뻐요ㅎㅎ굿이에요,1
":: 배송-빠름
:: 상품-전체적으로 맘에 듦

:: 디자인-세련된 골드펄이라 고급스러워 보입니다
:: 포장-꼼꼼한 이중 포장-박스 훼손도 없었음
         대부분 쿠팡에서 주문하면 10개 중 5-6새는 박스 
         훼손이 되서 오는 경우가 다반사였는데 깔끔하게 와서 
         기분 좋음.

개봉 후 바로 보인 것은 설명서.
사용법에 대한 설명이 아주 자세히는 나와있지 않은 듯 합니다 어느정도 작동에 대해 설명은 있는데 쏙쏙 설명이 들어오진 않음.  요즘 가전제품들 설명서는 대충-대략적인거 같아요

사이드브러쉬 장착(여유분 2개 더 있음)
조립이라 할 것도 없음

:: 사용 - 바로 켜보니 배터리 1칸은 있길래 급한 마음에 거실만 돌려봄

:: 구입 계기 - 일단 저는 6세 25갤 애기 둘 있는 집이라 수시로 청소를 합니다...이유인즉 과자간식을 흘리고나 종이 찢기를 하거나 등등. 매번 청소기로 하는것도 일이어서 작은 빗자루 세트를 구입해 옆에 두고 흘릴 적마다 종종 쓸어냈어요
구래서 구입하게 된 계기입니다

:: 돌려본 느낌 - 배토리 1칸으로 가동!
집 거실에는 아이들용 매트가 깔려 있어 과연 잘 이동할까 걱정; 잘 이동합니다
저희집은 중문에 없고 바로 현관인데 떨어지나떨어지나 유심히 봤더니~고거! 잘 피해가네요 떨어지지 않고 방향 틀고 청소합니다~

싹스! 열일한다고 저희 소파밑까지 들어가 청소를 해대댑니다. 애기들 징난감이 있어 걸리면 어쩌지 하고 쳐다봤더니 그리 작은 장난감들은 아니어서인지 싹스 몸뚱이로 밀고 창소합니다ㅋㅋ
소파밑에 먼지 음칭 많은데...굴러다니는 먼지덩이를 엊ㅅ앴더군요!

이제 남은건. 물걸레 작동!
얼마나 잘 닦이겠어~하고 의심반으로 가동
일단 물통이 있어 자동으로 걸레가 마르면 물 공급을 한다하니 그 점은 맘에 듦. 청소하는 모습을 봤습니다
와우! 할 정도는 아니구요~ 구래도 나름 만족하게 닦이는 편입니다. 사람 손으로 박박 닦는거랑은 당연히 차이가 있다고 봅니다. 구래도 오래되고나 심하게 찐득거리는 얼룩 등이 아닌 이상 웬만큼은 싹스가 청소합니다

덧)) 시간 설정해서 청소를 하는 예약 기능이 있는데 예약은 쉬운데...예약 설정 취소를 전 왜 설명소를 보고도 잘 못하는지...;;;;


정리하면,,
바쁜 와중에 구석구석이 힘들때. 또는 소파 있는 집에 소파 밑이나 침대 밑, 서랍장 밑의 오래된 먼지 제거 할 때 편합니다
또한 거실. 애들 방마다 걸레질 쉽지 않은데 돌려 놓으면 얼추 깨끗해지는 편이라 만족합니다

없는 것보다 있은 것이 편하고. 
다른 타회사 제품들은 얼마나 더 잘 닦일지는 모르겠지만 
이 가격에 이정도의 청소 능력
애기 둘 엄마 입장에서 저는 만족합니다!!

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
"출산후 조리원 퇴소&산후도우미 2주 후 지금까지 제가 직접 청소하고 빨래하며 반찬을 해먹었어요ㅎ(가끔 시어머님이 반찬해주세요♥) 그땐 신생아였던 아기가 건강히 자라서 오늘! 태어난지 134일째 되었답니다ㅎ 사족이 길었죵ㅎㅎ 

젖먹이를 키우는 집은 깨끗해야 한다!는 생각에 청소와 빨래를 매일 아침 루틴처럼 반복하고 있습니다(식사는 당연히 오후에;;) 백일전에 아기가 뒤집기를 했고, 지금은 수시로 뒤집고있어요ㅎ 아기의 성장을 보는 기쁨과 동시에 걱정되는게 곧 다가올 이유식과 청소더라구요.. 기어다니면 지금보다 더 깨끗하게 청소해야 하니까요; 아기관련 빨래는 매일 삶는걸로 (스스로) 만족하지만 청소는 해도해도 부족하다는 생각이 들어서요; 그래서 선택한 제품입니다ㅎㅎ 일반청소기에 비해 시간절약을 논할 수 없을만큼 시간이 단축되고, 청소시간을 단축함으로써 이유식 준비에 들어가는 시간을 번 기분이라-아직 로봇청소기 몇 번 안돌려봤지만- 미리 고맙습니다^0^ 주의사항에 8세 이하 어린이의 터치를 조심하라는 내용이 있더라구요.. 아껴서 사용하다가 아기가 아홉 살이 될 때 만져보게 할께여ㅎㅎ 보자마자 깜찍하다는 생각이 들었던, 작은 사이즈의 리모컨! 엄청 좋은 기능들을 단순한 그림으로 표시해주셨더라구요 (동그라미동그라미는 집중청소!ㅎㅎ넵ㅎ 저 리모콘 먼저 눌러본 후에 설명서 읽었어요ㅎㅎ원을 그리며 도는 로봇청소기가 엄청 귀여웠고 그 모습만 봐도 집중해서 청소하는구나!라는 생각이 들었습니다ㅎ 지그재그 기능은 신기하고, 기본기능은 장애물 파악하는 모습도 귀여워보이더라구요) 충전대(=거치대) 설치는 신랑이 했는데 생각보다 쉽다고 하더라구요ㅎㅎㅎ(저랑 다르게 설명서를 먼저 읽는 사람이거든요 속닥속닥) 이것저것 로봇청소기 기능을 파악하느라 짧게 돌려봤는데 먼지통에 수북해서 열어보니... 사진으로 이어집니다(입틀막)

처음 택배를 받았을때, 박스가 생각보다 커서 깜짝 놀랐는데, 열어보니 내용물을 알차게&조심히 담느라 커졌나보다!라는 생각이 들었습니다ㅎ 좋은 제품을 만들고 빨리 배송해주셔서 고맙습니다 번창하세요

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
"가성비 괜찮아요
사이즈는 일반적인듯해요 좀 작은 피자사이즈?
우리집이 옛날 건물이라서 방마다 문턱이 있는데 아주 쉽게 넘어가서 지할일 하네요

가장 중요하게 여기는 청소상태는 너무 큰 기대까지는 하지 마시고 자주 청소기 못돌리거나 아이나 반려동물이 있어서 부스러기가 수시로 나오는 집엔 괜찮겠어요
없는것보단 나아보입니다

두번째 소음문제인데...
조용한 상태에서는 작동소음이 크게 나는것 같아요
근데 애들오고 티비켜고 생활소음이 생기다보니 청소기 소음은 작게 묻혀버리네요
그래도 켜고 안켜고의 소음차이는 있어요
어차피 만땅 충전해도 두어시간 작동이 된다하니 외출시에 켜놓고 나가는게 가장 마음이 편할것같네요

제품을 받고 가장먼저 설명서 한번 쭉 훑어보시길..
근데 또 설명서 안봐도 대충 알것같긴하네요
편리할까싶어 물청소 까지 되는 모델 찾았는데 걸레 갈아주고 체크하고 하려먼 이것 또한 번거로운 일은 맞는것같네요 ㅎ

충전하러 집에 찾아갈때는 좀더 지켜봐야하는건지 모르겠는데 아주 약간의 턱이 있는데 앞에서 헤매네요..  청소하러는 문턱 자주자재로 넘나들면서 좀 웃겼어요
구석 좋은 자리 충전할수있게 마련해줘야겠어요

 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다.",1
